"","date","pop","cruise","Qc_mean","data_day","estimate","std.error","p.value","Cfix_norm","Cfix_se","Cmax","Cmin","month","day","doy","year","salinity","temp","SiO4","NO3_NO2","PO4"
"186","2017-09-14","synecho","KM1713",0.283445078102065,6,0.00590780461071788,6.17211414370721e-05,0,0.0208428548143304,0.000217753442220109,0.0210606082565505,0.0206251013721103,9,2017-09-14,257,"2017",32.5086168667231,14.0470654937853,0.203605012465931,9.13179773438162,0.982324397391677
"187","2017-09-15","picoeuk","KM1713",0.41482587491078,6,0.00274457275720002,0.000335539081575311,1.50239982050925e-15,0.00661620434788528,0.000808867290757788,0.00742507163864307,0.0058073370571275,9,2017-09-15,258,"2017",32.5060531137578,14.1563295616613,0.203605012465931,9.13179773438162,0.982324397391677
"188","2017-09-16","synecho","KM1713",0.174759486740099,6,0.000757263821006144,4.069836578229e-05,1.07120122718687e-68,0.00433317718615381,0.000232882154448167,0.00456605934060198,0.00410029503170564,9,2017-09-16,259,"2017",32.7332539419064,16.8069844552113,0.161397298905996,5.75846102599035,0.719232675590153
"189","2017-09-16","picoeuk","KM1713",0.281093235566916,6,0.00810772855954703,0.000105444780538494,0,0.0288435562783827,0.000375123863531721,0.0292186801419144,0.028468432414851,9,2017-09-16,259,"2017",32.7332539419064,16.8069844552113,0.161397298905996,5.75846102599035,0.719232675590153
"190","2017-09-17","picoeuk","KM1713",0.258484980215933,6,0.006077934466348,7.8342375549312e-05,0,0.0235136852488319,0.000303082892800449,0.0238167681416324,0.0232106023560315,9,2017-09-17,260,"2017",32.7872690689729,17.4096677891752,0.157550862192242,5.41985565095536,0.693193242333169
"191","2017-09-18","picoeuk","KM1713",0.247724679463204,6,0.01116972838256,0.000399876471963677,9.45019126599101e-82,0.0450892838241381,0.00161419715157235,0.0467034809757104,0.0434750866725657,9,2017-09-18,261,"2017",32.7846795645235,17.6631972703583,0.157550862192242,5.41985565095536,0.693193242333169
"192","2017-09-18","synecho","KM1713",0.15736650188986,6,0.00183002780797826,0.000184423226537694,5.35797135038231e-20,0.0116290810687212,0.0011719344607836,0.0128010155295048,0.0104571466079376,9,2017-09-18,261,"2017",32.7846795645235,17.6631972703583,0.157550862192242,5.41985565095536,0.693193242333169
"193","2017-09-19","prochloro","KM1713",0.0281147306202376,6,0.000729839455089693,1.63545187379517e-05,9.6918849868124e-241,0.0259593259116749,0.000581706400066994,0.0265410323117419,0.0253776195116079,9,2017-09-19,262,"2017",33.4694477079313,20.0260988856951,0.148442839588605,3.08532685519297,0.492623928253373
"194","2017-09-19","picoeuk","KM1713",0.479112562141618,6,0.0130439655792704,0.000309956101451079,4.85257985647099e-224,0.0272252631426825,0.000646937955593535,0.027872201098276,0.026578325187089,9,2017-09-19,262,"2017",33.4694477079313,20.0260988856951,0.148442839588605,3.08532685519297,0.492623928253373
"195","2017-09-20","picoeuk","KM1713",0.535485851006757,6,0.0149997987197372,0.000344962880409077,1.55735903981014e-295,0.0280115687305954,0.000644205406661107,0.0286557741372565,0.0273673633239343,9,2017-09-20,263,"2017",34.4565287896398,23.7921558771373,0.146304702998923,0.535840687284604,0.291041067233081
"196","2017-09-20","prochloro","KM1713",0.0294225354365864,6,0.000944523081719579,5.63839216080244e-06,0,0.032102028859997,0.00019163515574498,0.0322936640157419,0.031910393704252,9,2017-09-20,263,"2017",34.4565287896398,23.7921558771373,0.146304702998923,0.535840687284604,0.291041067233081
"197","2017-09-20","synecho","KM1713",0.180922897138203,6,0.00210059715315995,8.34450898911982e-05,1.64549469154671e-122,0.0116104549860007,0.000461219067410004,0.0120716740534107,0.0111492359185907,9,2017-09-20,263,"2017",34.4565287896398,23.7921558771373,0.146304702998923,0.535840687284604,0.291041067233081
"198","2017-09-21","picoeuk","KM1713",0.807117416490328,6,0.0890117341589096,0.000496652739854415,0,0.110283500690604,0.000615341373766981,0.110898842064371,0.109668159316837,9,2017-09-21,264,"2017",34.5900242743037,24.4790807325298,0.146092710603913,0.411808319090107,0.281738852941641
"199","2017-09-21","prochloro","KM1713",0.0324203512554682,6,0.00185476012902906,7.25924524665426e-06,0,0.0572097481120359,0.000223910135625994,0.0574336582476619,0.0569858379764099,9,2017-09-21,264,"2017",34.5900242743037,24.4790807325298,0.146092710603913,0.411808319090107,0.281738852941641
"200","2017-09-21","synecho","KM1713",0.232955209860317,6,0.0101120752995663,8.83810040650249e-05,0,0.0434078091905722,0.000379390545152518,0.0437871997357247,0.0430284186454197,9,2017-09-21,264,"2017",34.5900242743037,24.4790807325298,0.146092710603913,0.411808319090107,0.281738852941641
"201","2017-09-22","synecho","KM1713",0.182127807855321,6,0.00521130157541119,4.75421523826056e-05,0,0.0286134316158407,0.000261037306397342,0.028874468922238,0.0283523943094434,9,2017-09-22,265,"2017",34.5938885654319,24.5978697875662,0.146092710603913,0.411808319090107,0.281738852941641
"202","2017-09-22","prochloro","KM1713",0.0303189013161317,6,0.00153796288930763,1.64624443123675e-05,0,0.0507262078289535,0.000542976282046485,0.051269184111,0.050183231546907,9,2017-09-22,265,"2017",34.5938885654319,24.5978697875662,0.146092710603913,0.411808319090107,0.281738852941641
"203","2017-09-22","picoeuk","KM1713",0.604294893526956,6,0.0622479493282415,0.000791708567059438,0,0.103009226116296,0.00131013611986467,0.104319362236161,0.101699089996432,9,2017-09-22,265,"2017",34.5938885654319,24.5978697875662,0.146092710603913,0.411808319090107,0.281738852941641
"204","2017-09-23","prochloro","KM1713",0.0298273842946449,6,0.00119659147047352,2.0217548545441e-05,6.84510310983634e-256,0.0401172110384602,0.000677818354627589,0.0407950293930878,0.0394393926838326,9,2017-09-23,266,"2017",35.410132713054,26.706377159119,NA,NA,NA
"205","2017-09-23","synecho","KM1713",0.244142290667362,6,0.00370799720191534,0.000190492828942643,4.30321926890164e-66,0.0151878529188022,0.000780253304013539,0.0159681062228157,0.0144075996147886,9,2017-09-23,266,"2017",35.410132713054,26.706377159119,NA,NA,NA
"206","2017-09-23","picoeuk","KM1713",0.912008256887659,6,0.120886372926297,0.000869226831821802,0,0.132549647454769,0.000953090967386793,0.133502738422156,0.131596556487382,9,2017-09-23,266,"2017",35.410132713054,26.706377159119,NA,NA,NA
"207","2017-09-24","synecho","KM1713",0.246241362090282,6,0.0048599606125004,0.000169706585196024,1.31743125930821e-100,0.0197365729755773,0.000689187972952335,0.0204257609485296,0.0190473850026249,9,2017-09-24,267,"2017",35.2254034424951,28.0228405555556,NA,NA,NA
"208","2017-09-24","picoeuk","KM1713",1.2768440132995,6,0.125974425992457,0.00339553952992501,2.53908605828805e-134,0.0986607797666099,0.00265932212122808,0.101320101887838,0.0960014576453818,9,2017-09-24,267,"2017",35.2254034424951,28.0228405555556,NA,NA,NA
"209","2017-09-24","prochloro","KM1713",0.0312453835625183,6,0.00167497501325106,1.30874755710573e-05,0,0.0536071195893512,0.0004188610949477,0.0540259806842989,0.0531882584944035,9,2017-09-24,267,"2017",35.2254034424951,28.0228405555556,NA,NA,NA
"210","2017-09-25","picoeuk","KM1713",1.34865702321789,6,0.146152638325408,0.00124633454126509,0,0.108369018815983,0.000924130093721927,0.109293148909705,0.107444888722261,9,2017-09-25,268,"2017",35.1169586229532,27.7558371905214,NA,NA,NA
"211","2017-09-25","synecho","KM1713",0.260176169218794,6,0.011555481269307,9.25171575295357e-05,0,0.0444140649161049,0.000355594279857867,0.0447696591959628,0.0440584706362471,9,2017-09-25,268,"2017",35.1169586229532,27.7558371905214,NA,NA,NA
"212","2017-09-25","prochloro","KM1713",0.0327931836747649,6,0.00255653601771644,2.02932830884483e-05,0,0.0779593723827354,0.000618826256386459,0.0785781986391219,0.077340546126349,9,2017-09-25,268,"2017",35.1169586229532,27.7558371905214,NA,NA,NA
"213","2019-04-11","picoeuk","Gradients 3",0.747032810241414,6,0.0380097899814438,0.00134210372006357,1.65317984552469e-109,0.0508810181565658,0.00179657934921206,0.0526775975057779,0.0490844388073538,4,2019-04-11,101,"2019",35.3867102292765,22.5610988303262,1.255,NA,0.05075
"214","2019-04-11","prochloro","Gradients 3",0.0209591251471669,6,0.000403982931800655,2.29091278875947e-05,1.69943205282508e-55,0.019274799351788,0.00109303836523403,0.020367837717022,0.0181817609865539,4,2019-04-11,101,"2019",35.3867102292765,22.5610988303262,1.255,NA,0.05075
